player_id,player_name,player_display_name,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent,last_year_ppr_points,rolling_ppr,depth_position,def_points_against,total,moneyline,team,team_doubtful,team_out,team_questionable,injured,fp_proj,position_QB,position_RB,position_TE,position_WR
00-0019596,T.Brady,Tom Brady,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7fj5fjblf6pdgjdtphr",NE,2019.0,13.0,REG,24.333333333333332,43.333333333333336,230.33333333333334,0.6666666666666666,0.3333333333333333,1.6666666666666667,11.0,0.3333333333333333,0.0,345.3333333333333,112.0,13.333333333333334,-3.410075585047404,0.0,0.6794605056444804,0.008205399538079897,1.0,-1.3333333333333333,0.0,0.0,0.0,0.0,-0.7658958435058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.34,24.34,HOU,281.3,11.079999923706055,1.0,15.48,47.0,-172.0,NE,0.0,1.0,17.0,0.0,0.0,1,0,0,0
00-0019596,T.Brady,Tom Brady,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7fj5fjblf6pdgjdtphr",NE,2019.0,14.0,REG,22.333333333333332,43.666666666666664,244.0,1.3333333333333333,0.3333333333333333,2.0,13.0,0.3333333333333333,0.0,405.3333333333333,103.0,13.0,-3.008127212524414,0.0,0.5989245374997457,-0.007517797872424126,1.3333333333333333,3.0,0.0,0.0,0.0,0.3333333333333333,0.18777092297871908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,10.76,KC,281.3,14.726666768391928,1.0,7.233333333333333,49.5,-150.0,NE,0.0,0.0,8.0,0.0,0.0,1,0,0,0
00-0019596,T.Brady,Tom Brady,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7fj5fjblf6pdgjdtphr",NE,2019.0,15.0,REG,20.0,40.0,228.33333333333334,1.6666666666666667,0.6666666666666666,2.6666666666666665,17.333333333333332,0.3333333333333333,0.0,377.3333333333333,85.33333333333333,11.0,-7.557723840077718,0.0,0.6089466214179993,-0.012385483831167221,1.6666666666666667,10.0,0.0,0.0,0.0,1.0,1.3755959669748943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,12.92,CIN,281.3,15.46666685740153,1.0,10.653333333333334,42.0,-468.0,NE,0.0,0.0,7.0,0.0,0.0,1,0,0,0
00-0019596,T.Brady,Tom Brady,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7fj5fjblf6pdgjdtphr",NE,2019.0,16.0,REG,19.333333333333332,37.333333333333336,207.66666666666666,2.0,0.6666666666666666,2.6666666666666665,18.333333333333332,0.0,0.0,301.3333333333333,101.0,10.0,-6.226176341374715,0.0,0.7162066698074341,-0.00818018987774849,1.6666666666666667,10.333333333333334,0.0,0.0,0.0,1.0,1.4181941350301106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,17.24,BUF,281.3,16.00666681925456,1.0,15.660000000000002,39.5,-289.0,NE,0.0,1.0,4.0,0.0,0.0,1,0,0,0
00-0019596,T.Brady,Tom Brady,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7fj5fjblf6pdgjdtphr",NE,2019.0,17.0,REG,20.0,32.666666666666664,189.33333333333334,1.3333333333333333,0.3333333333333333,1.6666666666666667,10.666666666666666,0.0,0.0,191.0,104.33333333333333,8.333333333333334,-3.266449530919393,0.3333333333333333,1.0389186541239421,0.04839508235454559,2.6666666666666665,7.333333333333333,0.0,0.0,0.0,1.0,0.5900101462999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,14.84,MIA,281.3,13.640000025431315,1.0,21.433333333333337,46.0,-1117.0,NE,0.0,0.0,9.0,0.0,0.0,1,0,0,0
00-0019596,T.Brady,Tom Brady,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7fj5fjblf6pdgjdtphr",NE,2019.0,18.0,POST,19.0,30.333333333333332,206.66666666666666,1.6666666666666667,0.3333333333333333,1.0,5.333333333333333,0.0,0.0,210.66666666666666,105.33333333333333,8.666666666666666,3.3026090959707894,0.3333333333333333,1.051857848962148,0.07405757283171018,2.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,-0.8967223465442657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,6.36,TEN,281.3,15.0,1.0,21.986666666666665,45.0,-214.0,NE,0.0,0.0,6.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,1.0,REG,24.266666666666666,32.6,266.1333333333333,2.1333333333333333,0.3333333333333333,1.1333333333333333,8.066666666666666,0.2,0.06666666666666667,233.46666666666667,121.8,13.266666666666667,10.613263670081416,0.06666666666666667,1.251541925802955,0.21069987223098013,2.066666666666667,1.4666666666666666,0.26666666666666666,0.0,0.0,0.7333333333333333,0.5076465965035216,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,-0.13333333333333333,0.2,0.0,-0.05658763917163014,0.0,0.0,0.0022988505747126436,-0.0008333333333333334,0.0,0.0,20.8,20.8,HOU,281.3,12.81333335240682,1.0,0.0,52.0,-310.0,NO,0.0,2.0,1.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,2.0,REG,32.0,43.0,370.0,2.0,1.0,1.0,8.0,0.0,0.0,295.0,134.0,19.0,13.203922271728516,0.0,1.2542372941970825,0.2191433310508728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.48,LA,304.98,20.799999237060547,1.0,5.36,52.5,107.0,NO,0.0,1.0,0.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,8.0,REG,17.5,24.0,204.0,1.0,1.0,0.5,4.0,0.0,0.0,175.0,70.5,10.5,5.364268064498901,0.0,0.9725731909275055,0.11378189222887158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.92,24.92,ARI,304.98,10.159999623894691,2.0,20.113333333333333,47.5,-625.0,NO,0.0,3.0,3.0,1.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,10.0,REG,23.0,30.333333333333332,260.3333333333333,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665,0.0,0.0,192.66666666666666,127.66666666666667,13.666666666666666,8.147310733795166,0.0,1.1937037507692974,0.1337047073369225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,11.48,ATL,304.98,15.079999774694443,1.0,13.566666666666668,51.5,-649.0,NO,0.0,0.0,1.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,11.0,REG,23.0,31.0,232.66666666666666,1.0,0.6666666666666666,2.0,15.333333333333334,0.0,0.0,181.0,133.0,11.333333333333334,-2.1329429944356284,0.0,1.1435733834902446,0.07382843177765608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,21.12,TB,304.98,11.973333209753036,1.0,28.46666666666667,50.5,-230.0,NO,0.0,3.0,0.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,12.0,REG,31.333333333333332,41.0,296.0,2.0,0.3333333333333333,2.0,15.333333333333334,0.0,0.0,215.0,174.33333333333334,15.333333333333334,2.6033814748128257,0.0,1.3973467747370403,0.1540882264574369,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.7501859664916992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,22.44,CAR,304.98,19.173333485921223,1.0,16.466666666666665,46.0,-457.0,NO,0.0,3.0,1.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,13.0,REG,30.0,39.666666666666664,275.3333333333333,2.0,0.3333333333333333,2.6666666666666665,19.0,0.0,0.0,263.6666666666667,135.0,14.333333333333334,1.057660420735677,0.0,1.129208743572235,0.14998693019151688,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.7501859664916992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,11.26,ATL,304.98,18.34666697184245,1.0,14.86,48.0,-319.0,NO,0.0,3.0,3.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,14.0,REG,25.333333333333332,34.666666666666664,241.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.0,0.0,231.33333333333334,122.66666666666667,13.666666666666666,6.733300149440765,0.0,1.1375381350517273,0.13484089340393743,1.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.07949179410934448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06,40.06,SF,304.98,18.27333386739095,1.0,19.686666666666667,45.0,-116.0,NO,0.0,5.0,3.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,15.0,REG,25.666666666666668,36.333333333333336,281.3333333333333,3.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.0,0.0,250.66666666666666,144.0,14.666666666666666,8.840978880723318,0.0,1.1945469975471497,0.11933904156709711,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.24118787050247192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,28.28,IND,304.98,24.58666737874349,1.0,22.72,48.5,-376.0,NO,0.0,5.0,0.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,16.0,REG,25.333333333333332,33.333333333333336,280.0,3.3333333333333335,0.0,0.0,-0.0,0.0,0.0,193.33333333333334,137.0,15.0,12.966693500677744,0.0,1.4239640633265178,0.19913188880309463,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.24118787050247192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86,22.86,TEN,304.98,26.533334096272785,1.0,16.586666666666662,49.0,-178.0,NO,0.0,3.0,3.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,17.0,REG,28.333333333333332,36.0,311.6666666666667,4.0,0.0,1.0,8.0,0.0,0.0,226.33333333333334,146.66666666666666,16.666666666666668,16.037977536519367,0.0,1.4026477734247844,0.24901174505551657,1.3333333333333333,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,1.195772647857666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02,22.02,CAR,304.98,30.400000890096027,1.0,18.67333333333333,45.0,-660.0,NO,0.0,3.0,1.0,0.0,0.0,1,0,0,0
00-0020531,D.Brees,Drew Brees,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i20xlpzdmn7xubotijjd",NO,2019.0,18.0,POST,25.0,32.666666666666664,279.6666666666667,3.3333333333333335,0.0,1.0,8.0,0.0,0.0,226.0,133.0,16.0,16.244654019673664,0.0,1.2556434869766235,0.27735189100106555,1.3333333333333333,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,8.82,MIN,304.98,24.386667251586914,1.0,8.273333333333332,50.0,-355.0,NO,0.0,2.0,0.0,0.0,0.0,1,0,0,0
00-0021206,J.McCown,Josh McCown,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",PHI,2019.0,2.0,REG,15.0,27.5,134.75,0.25,1.0,1.75,8.75,0.0,0.0,201.25,77.0,6.75,-8.096720815137296,0.0,0.4994735283228434,-0.009548116004669455,1.25,8.0,0.0,0.0,0.0,0.5,0.7117064634512644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,ATL,304.98,17.900000254313152,2.0,14.32,53.0,-105.0,PHI,1.0,2.0,0.0,0.0,0.0,1,0,0,0
00-0021206,J.McCown,Josh McCown,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",PHI,2019.0,5.0,REG,3.0,5.0,24.0,0.0,0.0,0.0,-0.0,0.0,0.0,22.0,15.0,2.0,1.1289297342300415,0.0,1.0909091234207153,0.04296032339334488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,NYJ,20.76,0.9599999785423279,2.0,11.233333333333334,43.0,-782.0,PHI,0.0,5.0,1.0,0.0,0.0,1,0,0,0
00-0021206,J.McCown,Josh McCown,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",PHI,2019.0,18.0,POST,1.5,2.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.5,1.0,1.1289297342300415,0.0,1.0909091234207153,0.04296032339334488,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,9.26,SEA,20.76,0.3799999877810478,2.0,15.293333333333337,44.0,-119.0,PHI,0.0,1.0,2.0,0.0,0.0,1,0,0,0
00-0022127,J.Witten,Jason Witten,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7uafhtwuexuaty0nhsc",DAL,2019.0,1.0,REG,7.0,9.666666666666666,66.0,0.0,0.0,2.0,4.666666666666667,0.3333333333333333,0.0,56.0,31.0,3.6666666666666665,-1.5020264983177185,0.0,1.141344964504242,0.07552091032266617,2.3333333333333335,7.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.4420466721057892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19447674,0.0,7.5,10.5,NYG,20.76,3.3400000681479773,1.0,0.0,44.0,-308.0,DAL,0.0,3.0,0.0,0.0,0.0,0,0,1,0
00-0022127,J.Witten,Jason Witten,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7uafhtwuexuaty0nhsc",DAL,2019.0,2.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,15.0,1.0,0.0,0.0,3.0,16.0,1.0,0.06046539172530174,0.0,5.0,0.125,0.009966777637600899,0.24085604,0.0,8.5,12.5,WAS,0.0,10.5,1.0,14.0,46.5,-268.0,DAL,0.0,2.0,0.0,0.0,0.0,0,0,1,0
00-0022127,J.Witten,Jason Witten,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7uafhtwuexuaty0nhsc",DAL,2019.0,3.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,20.0,1.0,0.0,0.0,9.0,13.0,1.5,1.4756737034767866,0.0,3.3333333134651184,0.12916667014360428,0.034166268073022366,0.28032786,0.0,5.4,8.4,MIA,0.0,11.5,1.0,21.4,46.5,-2540.0,DAL,0.0,6.0,0.0,0.0,0.0,0,0,1,0
