Unnamed: 0,player_id,player_name,player_display_name,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,actual,opponent,last_year_ppr_points,rolling_ppr,depth_position,def_points_against,total,moneyline,team,team_doubtful,team_out,team_questionable,injured,fp_proj,position_QB,position_RB,position_TE,position_WR,prediction,error,change_in_prediction,position,rank
1295,00-0037077,S.Howell,Sam Howell,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inzmmlbrqwjjpjr2zsmd",WAS,2023.0,6.0,REG,CHI,28.33333333333333,40.333333333333336,282.6666666666667,1.0,1.6666666666666667,6.333333333333333,35.333333333333336,0.0,0.0,330.0,114.66666666666669,13.666666666666666,-5.016976992289226,0.0,0.8537555535634359,0.1296190855403741,3.6666666666666665,25.666666666666668,0.0,0.0,0.0,1.0,1.806893765926361,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,18.26,15.206666827201843,1.0,23.486666666666668,42.0,105.0,WAS,0.0,1.0,1.0,0.0,16.3,1,0,0,0,16.45779999999999,16.45779999999999,,QB,15
678,00-0034855,B.Mayfield,Baker Mayfield,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/haglbmidyaxtimhctzlp",TB,2023.0,6.0,REG,NO,22.0,30.33333333333333,236.33333333333331,1.6666666666666667,0.6666666666666666,1.0,6.666666666666667,0.3333333333333333,0.0,229.0,111.0,11.0,7.55598779519399,0.3333333333333333,1.083187758922577,0.1788450355331103,5.0,16.666666666666668,0.0,0.0,0.0,0.6666666666666666,-0.6515235106150309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,121.42,17.119999885559082,1.0,15.493333333333334,43.5,136.0,TB,1.0,0.0,1.0,0.0,16.0,1,0,0,0,15.901000000000002,15.901000000000002,,QB,16
130,00-0031345,J.Garoppolo,Jimmy Garoppolo,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dielobmypljj7e27eiob",LV,2023.0,6.0,REG,GB,22.0,33.0,239.0,1.3333333333333333,2.0,2.333333333333333,17.333333333333332,0.0,0.0,266.6666666666667,92.33333333333331,11.666666666666666,-3.695472121238709,0.3333333333333333,1.0116199453671773,0.0360283973035014,2.333333333333333,4.0,0.0,0.0,0.0,0.6666666666666666,-0.5295523802439371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,164.78,11.960000038146973,1.0,11.426666666666668,41.5,-148.0,LV,0.0,2.0,1.0,0.0,15.8,1,0,0,0,15.6642,15.6642,,QB,17
1807,00-0039163,C.Stroud,C.J. Stroud,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u7g6u23cyjzpvayvwzhi",HOU,2023.0,6.0,REG,ATL,18.666666666666668,31.666666666666668,278.3333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,266.0,134.66666666666666,12.333333333333334,9.160697301228842,0.0,1.056808888912201,0.1440538230041662,2.6666666666666665,10.666666666666666,0.0,0.0,0.0,1.6666666666666667,1.1539025207360585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,0.0,18.86666679382324,1.0,16.22,42.5,110.0,HOU,0.0,0.0,3.0,0.0,16.1,1,0,0,0,14.6522,14.6522,,QB,18
1801,00-0039150,B.Young,Bryce Young,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/knekunqi7nlnwgxnelb8",CAR,2023.0,6.0,REG,DET,24.0,35.333333333333336,201.33333333333331,1.3333333333333333,0.6666666666666666,3.333333333333333,24.33333333333333,0.6666666666666666,0.6666666666666666,210.33333333333331,100.33333333333331,11.333333333333334,-8.453160976370176,0.3333333333333333,1.096821407477061,0.0648093707859516,1.6666666666666667,16.0,0.0,0.0,0.0,0.6666666666666666,1.047244464357694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,12.986666997273764,1.0,14.12,47.5,700.0,CAR,0.0,6.0,4.0,0.0,14.4,1,0,0,0,14.472599999999993,14.472599999999993,,QB,19
1289,00-0037013,Z.Wilson,Zach Wilson,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xkio4hljxo2u59rk2bud",NYJ,2023.0,6.0,REG,DEN,21.666666666666668,33.666666666666664,200.33333333333331,0.6666666666666666,0.3333333333333333,3.0,22.33333333333333,0.6666666666666666,0.0,238.33333333333331,81.66666666666667,9.333333333333334,-6.269597848256429,0.0,0.8624874552090963,0.0485992639636,2.0,13.666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.9636187255382536,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,98.92,11.380000432332356,1.0,23.8,43.0,245.0,NYJ,0.0,3.0,4.0,0.0,13.9,1,0,0,0,14.464999999999993,14.464999999999993,,QB,20
1552,00-0038122,D.Ridder,Desmond Ridder,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecsb4rwmhlotdjjhyaoq",ATL,2023.0,6.0,REG,HOU,22.666666666666668,35.333333333333336,240.33333333333331,0.6666666666666666,0.6666666666666666,3.6666666666666665,31.0,0.6666666666666666,0.6666666666666666,284.0,101.0,12.333333333333334,-6.629537582397461,0.3333333333333333,0.8385012944539388,0.0665111634880304,2.333333333333333,6.333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.4168017605940501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,38.72,12.913333257039389,1.0,15.02,42.0,-125.0,0,0.0,0.0,0.0,0.0,14.2,1,0,0,0,14.3202,14.3202,,QB,21
487,00-0033949,J.Dobbs,Joshua Dobbs,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/srtjkedldovmoxqdclaa",ARI,2023.0,6.0,REG,CIN,20.0,31.33333333333333,206.66666666666663,1.6666666666666667,0.6666666666666666,2.0,11.0,0.3333333333333333,0.3333333333333333,260.6666666666667,89.66666666666667,10.333333333333334,-2.397530635197957,0.0,0.918836752573649,0.099507987499237,7.0,34.666666666666664,0.0,0.3333333333333333,0.0,3.0,0.5108177661895752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,20.84,16.399999618530273,1.0,10.966666666666669,48.0,270.0,ARI,0.0,1.0,8.0,0.0,16.0,1,0,0,0,14.277400000000002,14.277400000000002,,QB,22
1256,00-0036972,M.Jones,Mac Jones,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fillvwo9xf7paiwbfihk",NE,2023.0,6.0,REG,NO,13.0,24.0,153.66666666666666,0.3333333333333333,1.3333333333333333,1.0,7.0,0.3333333333333333,0.3333333333333333,200.66666666666663,63.333333333333336,6.333333333333333,-8.693650722503662,0.0,0.8401203950246176,-0.0043025035411119,2.6666666666666665,6.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-3.63949445883433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,170.08,4.146666705608368,1.0,15.493333333333334,41.5,124.0,NE,0.0,7.0,10.0,0.0,13.5,1,0,0,0,14.254600000000009,14.254600000000009,,QB,23
49,00-0029701,R.Tannehill,Ryan Tannehill,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",TEN,2023.0,6.0,REG,IND,18.0,28.0,202.66666666666663,0.3333333333333333,0.6666666666666666,3.0,18.666666666666668,0.3333333333333333,0.0,273.0,81.33333333333333,9.666666666666666,0.8232146898905436,0.0,0.738154540459315,0.1216652626171708,2.6666666666666665,7.666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,-2.7583563923835754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,165.24,8.873333295186361,1.0,18.03333333333333,42.5,205.0,TEN,0.0,3.0,2.0,0.0,14.0,1,0,0,0,13.908800000000008,13.908800000000008,,QB,24
33,00-0029263,R.Wilson,Russell Wilson,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",DEN,2023.0,6.0,REG,NYJ,21.33333333333333,32.333333333333336,241.66666666666663,2.0,0.3333333333333333,2.0,16.0,0.3333333333333333,0.3333333333333333,256.0,136.0,10.666666666666666,2.0048349698384604,0.0,1.031957705815633,0.1395180436472098,3.6666666666666665,20.666666666666668,0.0,0.3333333333333333,0.0,1.3333333333333333,2.097870647907257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,225.76,18.399999618530277,1.0,15.1,47.5,470.0,DEN,0.0,3.0,1.0,0.0,17.2,1,0,0,0,13.22959999999999,13.22959999999999,,QB,25
1489,00-0037834,B.Purdy,Brock Purdy,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hdwbdlyiose4znenx5ed",SF,2023.0,6.0,REG,DAL,20.666666666666668,27.33333333333333,281.6666666666667,2.333333333333333,0.0,1.3333333333333333,8.0,0.0,0.0,191.66666666666663,138.66666666666666,14.0,19.28286298116048,0.0,1.485170602798462,0.347985843817393,2.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.5603736340999603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,106.26,22.56666628519694,1.0,15.353333333333332,36.0,-470.0,SF,0.0,0.0,2.0,0.0,16.0,1,0,0,0,13.135800000000003,13.135800000000003,,QB,26
125,00-0031280,D.Carr,Derek Carr,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",NO,2023.0,6.0,REG,NE,18.0,27.0,137.66666666666666,1.0,0.0,2.333333333333333,15.333333333333334,0.3333333333333333,0.3333333333333333,220.33333333333331,91.0,8.333333333333334,-3.076556767026583,0.0,0.6592006782690684,0.0746830894301335,1.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.3734451606869697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,219.08,9.006666739781698,1.0,12.213333333333331,42.5,-130.0,NO,0.0,5.0,1.0,0.0,14.3,1,0,0,0,12.559400000000004,12.559400000000004,,QB,27
1812,00-0039164,A.Richardson,Anthony Richardson,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqrc00wmzjbz1asoapvk",IND,2023.0,6.0,REG,TEN,8.666666666666666,15.666666666666666,118.0,0.6666666666666666,0.0,1.0,7.0,0.3333333333333333,0.0,153.33333333333334,53.66666666666666,6.333333333333333,2.991644183794657,0.6666666666666666,1.6266429622968035,0.0789612232862661,5.0,32.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.223867267370224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,17.253333409627277,1.0,12.193333333333335,44.0,170.0,IND,0.0,1.0,2.0,0.0,0.0,1,0,0,0,11.432800000000007,11.432800000000007,,QB,28
27,00-0028118,T.Taylor,Tyrod Taylor,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qx6t1lqmc9ws9ledobzn",NYG,2023.0,6.0,REG,MIA,3.6666666666666665,5.0,30.666666666666668,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,25.0,18.33333333333333,1.3333333333333333,0.4149313767751058,0.0,0.3873873949050903,0.2091586142778396,1.3333333333333333,5.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.1892772614955902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,11.32,1.7600000500679016,2.0,20.813333333333336,43.5,750.0,NYG,0.0,5.0,7.0,0.0,14.1,1,0,0,0,11.123,11.123,,QB,29
